Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10664,2021-03-12,2021-03-16,Same Day,CUST-1135,Sophia Patel,Consumer,United States,Greensboro,North Carolina,87469,South,PROD-5664,Technology,Phones,Phones Model 995,705.28,1,0.12,164.59
ORD-10665,2021-10-03,2021-10-09,Second Class,CUST-1066,Chen Li,Corporate,United States,Montgomery,Alabama,55727,South,PROD-5665,Furniture,Chairs,Chairs Model 829,2345.82,6,0.09,510.31
ORD-10666,2021-08-05,2021-08-08,First Class,CUST-1211,Chen Li,Consumer,United States,Virginia Beach,Virginia,17398,East,PROD-5666,Office Supplies,Storage,Storage Model 678,116.58,2,0.02,18.9
ORD-10667,2021-08-02,2021-08-07,Second Class,CUST-1157,Jordan Lee,Home Office,United States,Seattle,Washington,54249,West,PROD-5667,Office Supplies,Paper,Paper Model 174,186.49,5,0.22,16.04
ORD-10668,2021-04-30,2021-05-02,Same Day,CUST-1137,Alex Smith,Corporate,United States,Richmond,Virginia,71564,East,PROD-5668,Technology,Machines,Machines Model 603,1775.05,4,0.14,102.33
ORD-10669,2021-03-09,2021-03-11,Second Class,CUST-1251,Jordan Lee,Home Office,United States,Virginia Beach,Virginia,98488,East,PROD-5669,Office Supplies,Storage,Storage Model 211,83.48,1,0.13,16.83
ORD-10670,2021-02-28,2021-03-04,First Class,CUST-1187,Aarav Singh,Home Office,United States,Rochester,Minnesota,36444,Central,PROD-5670,Office Supplies,Binders,Binders Model 509,45.77,1,0.04,9.43
ORD-10671,2021-09-08,2021-09-14,Same Day,CUST-1116,Olivia Garcia,Corporate,United States,Cambridge,Massachusetts,22053,East,PROD-5671,Furniture,Bookcases,Bookcases Model 735,743.11,2,0.14,103.01
ORD-10672,2021-06-29,2021-07-03,Same Day,CUST-1108,Chen Li,Consumer,United States,Virginia Beach,Virginia,20048,East,PROD-5672,Technology,Machines,Machines Model 668,1027.13,3,0.18,89.19
ORD-10673,2021-07-15,2021-07-21,Standard Class,CUST-1213,Aarav Singh,Home Office,United States,Cleveland,Ohio,42933,Central,PROD-5673,Technology,Copiers,Copiers Model 640,1902.78,3,0.35,238.18
ORD-10674,2021-06-09,2021-06-15,Same Day,CUST-1110,Sophia Patel,Home Office,United States,Atlanta,Georgia,45118,South,PROD-5674,Technology,Accessories,Accessories Model 960,1394.45,2,0.01,369.93
ORD-10675,2021-04-07,2021-04-09,Standard Class,CUST-1124,Priya Kumar,Consumer,United States,Tampa,Florida,99824,South,PROD-5675,Office Supplies,Appliances,Appliances Model 784,141.78,3,0.11,27.58
ORD-10676,2021-05-03,2021-05-08,Same Day,CUST-1137,Emily Davis,Corporate,United States,Saint Paul,Minnesota,94678,Central,PROD-5676,Furniture,Tables,Tables Model 165,2017.54,4,0.0,397.33
ORD-10677,2021-03-27,2021-04-01,Standard Class,CUST-1015,Rahul Verma,Consumer,United States,Aurora,Illinois,50703,Central,PROD-5677,Furniture,Tables,Tables Model 476,1887.33,6,0.11,326.12
ORD-10678,2021-03-21,2021-03-24,Standard Class,CUST-1140,Priya Kumar,Home Office,United States,Raleigh,North Carolina,13819,South,PROD-5678,Furniture,Tables,Tables Model 265,2236.36,4,0.05,371.94
ORD-10679,2021-07-28,2021-08-01,Second Class,CUST-1029,Jordan Lee,Consumer,United States,Naperville,Illinois,51144,Central,PROD-5679,Technology,Machines,Machines Model 617,76.85,1,0.14,8.61
ORD-10680,2021-03-02,2021-03-07,Same Day,CUST-1371,Priya Kumar,Corporate,United States,Dallas,Texas,40938,Central,PROD-5680,Technology,Phones,Phones Model 115,4.5,1,0.1,1.33
ORD-10681,2021-03-27,2021-04-03,First Class,CUST-1169,Olivia Garcia,Consumer,United States,Virginia Beach,Virginia,61111,East,PROD-5681,Furniture,Chairs,Chairs Model 826,467.03,2,0.1,113.11
ORD-10682,2021-05-06,2021-05-07,Standard Class,CUST-1141,Sophia Patel,Consumer,United States,Las Vegas,Nevada,63526,West,PROD-5682,Furniture,Tables,Tables Model 261,272.43,1,0.1,55.65
ORD-10683,2021-05-27,2021-05-30,First Class,CUST-1280,Aarav Singh,Corporate,United States,Allentown,Pennsylvania,72240,East,PROD-5683,Technology,Phones,Phones Model 700,331.17,3,0.09,50.25
ORD-10684,2021-03-12,2021-03-15,First Class,CUST-1011,Olivia Garcia,Corporate,United States,Portland,Oregon,14562,West,PROD-5684,Office Supplies,Storage,Storage Model 862,84.95,2,0.16,19.76
ORD-10685,2021-03-02,2021-03-04,First Class,CUST-1351,Jordan Lee,Home Office,United States,Cambridge,Massachusetts,80111,East,PROD-5685,Office Supplies,Storage,Storage Model 888,29.5,1,0.11,1.56
ORD-10686,2021-06-20,2021-06-24,First Class,CUST-1047,Rahul Verma,Consumer,United States,Reno,Nevada,48983,West,PROD-5686,Office Supplies,Storage,Storage Model 216,72.92,2,0.04,12.0
ORD-10687,2021-06-05,2021-06-12,Second Class,CUST-1141,Jordan Lee,Corporate,United States,Henderson,Nevada,74447,West,PROD-5687,Technology,Machines,Machines Model 483,1581.15,4,0.09,310.35
ORD-10688,2021-09-06,2021-09-11,First Class,CUST-1260,Jordan Lee,Corporate,United States,Mobile,Alabama,56118,South,PROD-5688,Furniture,Tables,Tables Model 431,162.53,1,0.18,17.23
ORD-10689,2021-05-29,2021-06-03,Same Day,CUST-1329,Priya Kumar,Consumer,United States,Rochester,Minnesota,10403,Central,PROD-5689,Furniture,Tables,Tables Model 411,441.77,2,0.12,134.25
ORD-10690,2021-06-28,2021-07-04,Standard Class,CUST-1128,Noah Brown,Home Office,United States,Salem,Oregon,95089,West,PROD-5690,Furniture,Chairs,Chairs Model 782,2112.32,6,0.18,280.29
ORD-10691,2021-04-10,2021-04-13,First Class,CUST-1089,Olivia Garcia,Corporate,United States,Reno,Nevada,52936,West,PROD-5691,Office Supplies,Binders,Binders Model 819,34.91,1,0.26,1.98
ORD-10692,2021-04-12,2021-04-16,Same Day,CUST-1194,Olivia Garcia,Corporate,United States,Chicago,Illinois,39423,Central,PROD-5692,Office Supplies,Binders,Binders Model 22,181.95,4,0.08,54.56
ORD-10693,2021-03-15,2021-03-19,Standard Class,CUST-1026,Aarav Singh,Corporate,United States,Boston,Massachusetts,91003,East,PROD-5693,Furniture,Bookcases,Bookcases Model 440,510.81,1,0.19,34.7
ORD-10694,2021-04-10,2021-04-14,Second Class,CUST-1368,Noah Brown,Corporate,United States,Chicago,Illinois,67037,Central,PROD-5694,Furniture,Chairs,Chairs Model 792,1523.2,4,0.06,94.25
ORD-10695,2021-05-02,2021-05-08,Standard Class,CUST-1137,Emily Davis,Consumer,United States,Charlotte,North Carolina,74771,South,PROD-5695,Technology,Accessories,Accessories Model 392,669.63,8,0.24,1.28
ORD-10696,2021-08-26,2021-08-28,Standard Class,CUST-1215,Priya Kumar,Home Office,United States,Las Vegas,Nevada,63546,West,PROD-5696,Furniture,Bookcases,Bookcases Model 812,388.2,3,0.12,73.18
ORD-10697,2021-04-03,2021-04-08,Standard Class,CUST-1190,Olivia Garcia,Corporate,United States,San Francisco,California,99688,West,PROD-5697,Furniture,Furnishings,Furnishings Model 663,1464.87,3,0.05,437.92
ORD-10698,2021-11-27,2021-12-01,Same Day,CUST-1352,Rahul Verma,Corporate,United States,Miami,Florida,60265,South,PROD-5698,Furniture,Bookcases,Bookcases Model 726,547.62,4,0.13,56.9
ORD-10699,2021-07-05,2021-07-12,Second Class,CUST-1171,Rahul Verma,Consumer,United States,Birmingham,Alabama,71726,South,PROD-5699,Technology,Phones,Phones Model 931,2308.0,3,0.18,199.16
ORD-10700,2021-06-18,2021-06-25,First Class,CUST-1203,Chen Li,Corporate,United States,Houston,Texas,27332,Central,PROD-5700,Technology,Machines,Machines Model 992,538.25,4,0.03,121.64
ORD-10701,2021-05-23,2021-05-29,First Class,CUST-1240,Priya Kumar,Consumer,United States,Cambridge,Massachusetts,21750,East,PROD-5701,Technology,Machines,Machines Model 325,957.75,2,0.09,156.66
ORD-10702,2021-05-11,2021-05-13,Standard Class,CUST-1256,Emily Davis,Consumer,United States,Savannah,Georgia,57263,South,PROD-5702,Office Supplies,Paper,Paper Model 949,122.47,2,0.07,19.19
ORD-10703,2021-04-17,2021-04-23,Same Day,CUST-1085,Chen Li,Home Office,United States,Montgomery,Alabama,74392,South,PROD-5703,Office Supplies,Storage,Storage Model 783,48.17,1,0.06,2.04
ORD-10704,2021-03-10,2021-03-11,Standard Class,CUST-1094,Alex Smith,Consumer,United States,Las Vegas,Nevada,71636,West,PROD-5704,Furniture,Chairs,Chairs Model 267,1973.11,5,0.08,280.95
ORD-10705,2021-04-05,2021-04-08,Same Day,CUST-1183,Noah Brown,Consumer,United States,Reno,Nevada,73596,West,PROD-5705,Office Supplies,Paper,Paper Model 469,149.16,3,0.08,45.74
ORD-10706,2021-10-03,2021-10-08,Second Class,CUST-1105,Emily Davis,Consumer,United States,Tampa,Florida,33678,South,PROD-5706,Furniture,Bookcases,Bookcases Model 855,215.06,1,0.24,16.7
ORD-10707,2021-06-30,2021-07-06,Second Class,CUST-1270,Olivia Garcia,Home Office,United States,Eugene,Oregon,33667,West,PROD-5707,Technology,Accessories,Accessories Model 427,1994.58,3,0.2,536.19
ORD-10708,2021-10-02,2021-10-08,Second Class,CUST-1146,Jordan Lee,Home Office,United States,Cambridge,Massachusetts,61664,East,PROD-5708,Furniture,Bookcases,Bookcases Model 383,1075.87,4,0.04,165.86
ORD-10709,2021-04-16,2021-04-21,Same Day,CUST-1233,Emily Davis,Consumer,United States,Richmond,Virginia,87883,East,PROD-5709,Furniture,Furnishings,Furnishings Model 674,409.79,3,0.0,141.33
ORD-10710,2021-03-25,2021-03-28,First Class,CUST-1375,Olivia Garcia,Home Office,United States,Richmond,Virginia,26950,East,PROD-5710,Technology,Machines,Machines Model 217,2353.89,5,0.19,549.76
ORD-10711,2021-05-23,2021-05-24,Same Day,CUST-1048,Aarav Singh,Consumer,United States,Virginia Beach,Virginia,43444,East,PROD-5711,Technology,Phones,Phones Model 183,1289.12,3,0.21,53.11
ORD-10712,2021-04-06,2021-04-13,Same Day,CUST-1400,Aarav Singh,Consumer,United States,Las Vegas,Nevada,47347,West,PROD-5712,Furniture,Tables,Tables Model 663,2615.71,5,0.02,463.95
ORD-10713,2021-06-05,2021-06-12,Standard Class,CUST-1184,Jordan Lee,Corporate,United States,San Francisco,California,58163,West,PROD-5713,Office Supplies,Storage,Storage Model 525,67.37,1,0.02,4.15
ORD-10714,2021-03-03,2021-03-05,Same Day,CUST-1047,Aarav Singh,Corporate,United States,Reno,Nevada,58265,West,PROD-5714,Office Supplies,Storage,Storage Model 629,70.31,2,0.09,10.05
ORD-10715,2021-02-16,2021-02-22,First Class,CUST-1238,Rahul Verma,Corporate,United States,Henderson,Nevada,94883,West,PROD-5715,Furniture,Chairs,Chairs Model 703,182.17,1,0.11,51.43
ORD-10716,2021-06-15,2021-06-18,First Class,CUST-1240,Aarav Singh,Home Office,United States,Henderson,Nevada,20378,West,PROD-5716,Technology,Phones,Phones Model 929,997.25,3,0.01,256.62
ORD-10717,2021-10-06,2021-10-08,Standard Class,CUST-1268,Aarav Singh,Consumer,United States,Birmingham,Alabama,48729,South,PROD-5717,Technology,Copiers,Copiers Model 583,26.7,6,0.11,0.51
ORD-10718,2021-06-18,2021-06-25,Same Day,CUST-1049,Sophia Patel,Home Office,United States,New York,New York,96619,East,PROD-5718,Furniture,Furnishings,Furnishings Model 738,1091.01,5,0.23,299.71
ORD-10719,2021-06-29,2021-07-01,Second Class,CUST-1380,Sophia Patel,Home Office,United States,Cleveland,Ohio,33534,Central,PROD-5719,Furniture,Chairs,Chairs Model 806,8.9,2,0.11,2.58
ORD-10720,2021-05-25,2021-05-27,First Class,CUST-1301,Sophia Patel,Consumer,United States,Las Vegas,Nevada,97852,West,PROD-5720,Office Supplies,Storage,Storage Model 461,176.22,4,0.26,19.22
ORD-10721,2021-06-01,2021-06-02,First Class,CUST-1345,Jordan Lee,Consumer,United States,Columbus,Ohio,66858,Central,PROD-5721,Furniture,Chairs,Chairs Model 548,574.71,3,0.14,171.27
ORD-10722,2021-03-08,2021-03-09,Same Day,CUST-1236,Aarav Singh,Consumer,United States,Buffalo,New York,96208,East,PROD-5722,Furniture,Tables,Tables Model 989,256.03,1,0.12,8.87
ORD-10723,2021-04-08,2021-04-10,First Class,CUST-1045,Priya Kumar,Home Office,United States,Mobile,Alabama,27709,South,PROD-5723,Office Supplies,Appliances,Appliances Model 15,365.16,5,0.12,101.27
ORD-10724,2021-08-25,2021-08-29,Standard Class,CUST-1247,Priya Kumar,Home Office,United States,Los Angeles,California,95162,West,PROD-5724,Furniture,Chairs,Chairs Model 248,769.6,4,0.05,251.32
ORD-10725,2021-03-22,2021-03-27,Same Day,CUST-1217,Alex Smith,Corporate,United States,Atlanta,Georgia,25264,South,PROD-5725,Office Supplies,Binders,Binders Model 171,144.17,3,0.09,23.62
ORD-10726,2021-05-01,2021-05-08,Standard Class,CUST-1104,Emily Davis,Corporate,United States,Reno,Nevada,84636,West,PROD-5726,Furniture,Furnishings,Furnishings Model 850,418.85,2,0.18,35.75
ORD-10727,2021-08-23,2021-08-30,Same Day,CUST-1254,Olivia Garcia,Consumer,United States,Orlando,Florida,88097,South,PROD-5727,Furniture,Furnishings,Furnishings Model 749,968.28,2,0.08,91.26
ORD-10728,2021-05-30,2021-05-31,Standard Class,CUST-1366,Alex Smith,Corporate,United States,Dallas,Texas,79246,Central,PROD-5728,Office Supplies,Appliances,Appliances Model 20,91.23,2,0.0,31.61
ORD-10729,2021-06-02,2021-06-06,Same Day,CUST-1060,Sophia Patel,Consumer,United States,Mobile,Alabama,91618,South,PROD-5729,Office Supplies,Appliances,Appliances Model 962,141.05,3,0.03,43.49
ORD-10730,2021-05-01,2021-05-05,First Class,CUST-1372,Rahul Verma,Corporate,United States,Rochester,Minnesota,71504,Central,PROD-5730,Furniture,Tables,Tables Model 353,1906.98,6,0.07,216.53
ORD-10731,2021-07-11,2021-07-17,Same Day,CUST-1068,Emily Davis,Consumer,United States,Augusta,Georgia,61166,South,PROD-5731,Technology,Copiers,Copiers Model 983,243.53,1,0.09,49.87
ORD-10732,2021-07-31,2021-08-05,First Class,CUST-1354,Jordan Lee,Consumer,United States,Montgomery,Alabama,97432,South,PROD-5732,Technology,Accessories,Accessories Model 495,1308.11,2,0.09,199.95
ORD-10733,2021-04-05,2021-04-07,Second Class,CUST-1213,Sophia Patel,Consumer,United States,Seattle,Washington,49800,West,PROD-5733,Technology,Machines,Machines Model 241,3881.75,3,0.07,565.81
ORD-10734,2021-03-12,2021-03-18,Standard Class,CUST-1090,Noah Brown,Corporate,United States,Los Angeles,California,14190,West,PROD-5734,Office Supplies,Storage,Storage Model 827,23.5,5,0.06,2.72
ORD-10735,2021-02-21,2021-02-27,Second Class,CUST-1288,Rahul Verma,Consumer,United States,Virginia Beach,Virginia,73748,East,PROD-5735,Technology,Accessories,Accessories Model 265,2937.98,4,0.06,339.93
ORD-10736,2021-06-25,2021-06-29,Second Class,CUST-1362,Alex Smith,Home Office,United States,Columbus,Ohio,67386,Central,PROD-5736,Office Supplies,Binders,Binders Model 819,179.57,3,0.04,20.77
ORD-10737,2021-06-16,2021-06-20,Second Class,CUST-1260,Jordan Lee,Home Office,United States,Miami,Florida,31895,South,PROD-5737,Technology,Phones,Phones Model 646,501.67,1,0.04,64.7
ORD-10738,2022-01-07,2022-01-11,Same Day,CUST-1391,Noah Brown,Consumer,United States,Cambridge,Massachusetts,75325,East,PROD-5738,Technology,Copiers,Copiers Model 751,2233.68,4,0.09,60.89
ORD-10739,2021-05-26,2021-05-28,Second Class,CUST-1104,Sophia Patel,Corporate,United States,Springfield,Massachusetts,64493,East,PROD-5739,Office Supplies,Binders,Binders Model 788,33.24,4,0.07,7.87
ORD-10740,2021-05-14,2021-05-16,Second Class,CUST-1137,Chen Li,Corporate,United States,Cambridge,Massachusetts,64396,East,PROD-5740,Office Supplies,Binders,Binders Model 370,13.8,3,0.08,1.06
ORD-10741,2021-06-08,2021-06-14,Same Day,CUST-1212,Aarav Singh,Corporate,United States,Tacoma,Washington,70129,West,PROD-5741,Furniture,Tables,Tables Model 975,764.19,4,0.35,10.07
ORD-10742,2021-06-11,2021-06-17,Second Class,CUST-1174,Chen Li,Consumer,United States,Dallas,Texas,62645,Central,PROD-5742,Furniture,Chairs,Chairs Model 791,1762.07,6,0.14,337.26
ORD-10743,2021-05-09,2021-05-10,Second Class,CUST-1324,Noah Brown,Corporate,United States,Las Vegas,Nevada,48761,West,PROD-5743,Furniture,Tables,Tables Model 430,481.64,3,0.23,15.48
ORD-10744,2021-04-07,2021-04-14,Second Class,CUST-1144,Noah Brown,Home Office,United States,Mobile,Alabama,90006,South,PROD-5744,Office Supplies,Storage,Storage Model 943,84.16,1,0.02,15.93
ORD-10745,2021-05-22,2021-05-29,First Class,CUST-1333,Aarav Singh,Home Office,United States,Reno,Nevada,35859,West,PROD-5745,Furniture,Furnishings,Furnishings Model 903,868.49,2,0.14,96.07
ORD-10746,2021-05-20,2021-05-27,Standard Class,CUST-1267,Noah Brown,Home Office,United States,Houston,Texas,47214,Central,PROD-5746,Office Supplies,Appliances,Appliances Model 219,42.02,1,0.17,3.25
ORD-10747,2021-05-19,2021-05-20,Second Class,CUST-1015,Noah Brown,Corporate,United States,Arlington,Virginia,87660,East,PROD-5747,Technology,Accessories,Accessories Model 265,629.71,1,0.19,178.26
ORD-10748,2021-07-19,2021-07-26,Second Class,CUST-1191,Emily Davis,Corporate,United States,Eugene,Oregon,92180,West,PROD-5748,Technology,Phones,Phones Model 520,2916.59,5,0.12,800.29
ORD-10749,2021-05-21,2021-05-25,First Class,CUST-1294,Alex Smith,Home Office,United States,Houston,Texas,69394,Central,PROD-5749,Furniture,Furnishings,Furnishings Model 348,291.04,1,0.26,24.33
ORD-10750,2021-03-13,2021-03-15,Same Day,CUST-1267,Rahul Verma,Corporate,United States,Spokane,Washington,23792,West,PROD-5750,Office Supplies,Binders,Binders Model 336,148.38,2,0.01,17.84
ORD-10751,2021-04-15,2021-04-17,Same Day,CUST-1042,Jordan Lee,Consumer,United States,Salem,Oregon,18151,West,PROD-5751,Furniture,Furnishings,Furnishings Model 436,221.6,2,0.02,69.29
ORD-10752,2021-05-09,2021-05-16,Same Day,CUST-1302,Noah Brown,Corporate,United States,Las Vegas,Nevada,78019,West,PROD-5752,Furniture,Bookcases,Bookcases Model 798,584.18,2,0.15,123.46
ORD-10753,2021-05-24,2021-05-30,Same Day,CUST-1353,Sophia Patel,Corporate,United States,Mobile,Alabama,64646,South,PROD-5753,Technology,Machines,Machines Model 844,267.29,1,0.19,2.27
ORD-10754,2021-06-27,2021-07-02,Standard Class,CUST-1361,Noah Brown,Consumer,United States,Tacoma,Washington,79355,West,PROD-5754,Office Supplies,Appliances,Appliances Model 121,30.47,2,0.05,5.55
ORD-10755,2021-05-25,2021-05-29,First Class,CUST-1061,Olivia Garcia,Consumer,United States,Reno,Nevada,63558,West,PROD-5755,Technology,Accessories,Accessories Model 113,424.09,1,0.0,60.58
ORD-10756,2021-02-17,2021-02-18,Second Class,CUST-1191,Emily Davis,Corporate,United States,Arlington,Virginia,59081,East,PROD-5756,Furniture,Tables,Tables Model 311,1056.05,2,0.14,319.99
ORD-10757,2021-03-17,2021-03-22,Second Class,CUST-1157,Emily Davis,Consumer,United States,Minneapolis,Minnesota,38256,Central,PROD-5757,Furniture,Furnishings,Furnishings Model 188,109.42,1,0.18,23.07
ORD-10758,2021-07-02,2021-07-04,Second Class,CUST-1214,Sophia Patel,Home Office,United States,Miami,Florida,85112,South,PROD-5758,Office Supplies,Paper,Paper Model 318,33.93,1,0.12,6.54
ORD-10759,2021-05-07,2021-05-14,Standard Class,CUST-1259,Sophia Patel,Corporate,United States,Montgomery,Alabama,68973,South,PROD-5759,Technology,Accessories,Accessories Model 684,2366.64,3,0.02,701.68
ORD-10760,2021-05-30,2021-05-31,Same Day,CUST-1120,Aarav Singh,Corporate,United States,Augusta,Georgia,54433,South,PROD-5760,Furniture,Furnishings,Furnishings Model 554,442.51,1,0.08,83.83
ORD-10761,2021-04-30,2021-05-04,Standard Class,CUST-1363,Alex Smith,Corporate,United States,Allentown,Pennsylvania,84972,East,PROD-5761,Technology,Phones,Phones Model 646,372.1,1,0.06,38.56
ORD-10762,2021-04-14,2021-04-16,Second Class,CUST-1292,Noah Brown,Home Office,United States,Austin,Texas,34824,Central,PROD-5762,Furniture,Tables,Tables Model 769,295.45,2,0.04,43.73
ORD-10763,2021-05-02,2021-05-09,Second Class,CUST-1141,Rahul Verma,Home Office,United States,Miami,Florida,42150,South,PROD-5763,Technology,Accessories,Accessories Model 850,2017.81,4,0.13,600.1
ORD-10764,2021-05-31,2021-06-04,Second Class,CUST-1252,Alex Smith,Home Office,United States,Tampa,Florida,54558,South,PROD-5764,Office Supplies,Appliances,Appliances Model 448,37.41,1,0.17,2.96
ORD-10765,2021-05-21,2021-05-27,First Class,CUST-1047,Jordan Lee,Home Office,United States,Las Vegas,Nevada,23019,West,PROD-5765,Office Supplies,Appliances,Appliances Model 555,76.23,2,0.25,17.72
ORD-10766,2021-07-30,2021-08-04,Standard Class,CUST-1158,Aarav Singh,Consumer,United States,Portland,Oregon,98946,West,PROD-5766,Office Supplies,Paper,Paper Model 174,34.9,2,0.2,0.29
ORD-10767,2021-03-06,2021-03-11,First Class,CUST-1200,Jordan Lee,Consumer,United States,Richmond,Virginia,51948,East,PROD-5767,Technology,Phones,Phones Model 146,1511.98,5,0.07,358.36
ORD-10768,2021-03-10,2021-03-15,Standard Class,CUST-1123,Olivia Garcia,Corporate,United States,Montgomery,Alabama,86812,South,PROD-5768,Furniture,Chairs,Chairs Model 243,168.54,1,0.2,20.88
ORD-10769,2021-05-06,2021-05-09,Same Day,CUST-1284,Aarav Singh,Corporate,United States,Charlotte,North Carolina,18579,South,PROD-5769,Furniture,Bookcases,Bookcases Model 496,1504.97,4,0.19,435.25
ORD-10770,2021-06-28,2021-07-05,Second Class,CUST-1127,Noah Brown,Consumer,United States,Allentown,Pennsylvania,95400,East,PROD-5770,Furniture,Bookcases,Bookcases Model 805,1619.78,4,0.02,147.25
ORD-10771,2021-07-15,2021-07-19,Standard Class,CUST-1073,Chen Li,Corporate,United States,Eugene,Oregon,80836,West,PROD-5771,Office Supplies,Paper,Paper Model 173,229.42,3,0.14,20.74
ORD-10772,2021-04-16,2021-04-21,Same Day,CUST-1318,Emily Davis,Corporate,United States,Henderson,Nevada,95597,West,PROD-5772,Furniture,Chairs,Chairs Model 996,410.29,1,0.07,81.97
ORD-10773,2021-01-31,2021-02-07,Same Day,CUST-1180,Rahul Verma,Corporate,United States,Los Angeles,California,86697,West,PROD-5773,Office Supplies,Storage,Storage Model 861,279.16,3,0.13,7.36
ORD-10774,2021-04-18,2021-04-24,First Class,CUST-1046,Aarav Singh,Home Office,United States,Houston,Texas,26118,Central,PROD-5774,Technology,Phones,Phones Model 851,597.62,2,0.06,109.51
ORD-10775,2021-06-16,2021-06-21,First Class,CUST-1326,Emily Davis,Consumer,United States,Salem,Oregon,69338,West,PROD-5775,Technology,Copiers,Copiers Model 280,339.53,1,0.02,62.2
ORD-10776,2021-05-20,2021-05-24,Second Class,CUST-1355,Priya Kumar,Consumer,United States,Salem,Oregon,94730,West,PROD-5776,Office Supplies,Storage,Storage Model 945,138.63,3,0.17,33.46
ORD-10777,2021-06-30,2021-07-07,Same Day,CUST-1285,Sophia Patel,Consumer,United States,Philadelphia,Pennsylvania,61483,East,PROD-5777,Technology,Accessories,Accessories Model 552,1288.44,2,0.06,290.12
ORD-10778,2021-08-21,2021-08-26,Second Class,CUST-1181,Aarav Singh,Consumer,United States,Rochester,New York,88815,East,PROD-5778,Technology,Machines,Machines Model 367,985.17,3,0.22,140.5
ORD-10779,2021-05-10,2021-05-14,First Class,CUST-1099,Sophia Patel,Consumer,United States,Augusta,Georgia,11227,South,PROD-5779,Furniture,Furnishings,Furnishings Model 227,1566.29,7,0.11,64.9
ORD-10780,2021-04-24,2021-04-26,Second Class,CUST-1315,Emily Davis,Home Office,United States,Arlington,Virginia,38986,East,PROD-5780,Office Supplies,Binders,Binders Model 240,21.56,1,0.05,5.23
ORD-10781,2021-04-01,2021-04-07,Second Class,CUST-1101,Aarav Singh,Corporate,United States,Birmingham,Alabama,24541,South,PROD-5781,Office Supplies,Binders,Binders Model 891,173.74,3,0.05,11.52
ORD-10782,2021-03-10,2021-03-17,Second Class,CUST-1302,Priya Kumar,Home Office,United States,Minneapolis,Minnesota,18526,Central,PROD-5782,Furniture,Tables,Tables Model 131,241.0,1,0.3,53.12
ORD-10783,2021-03-01,2021-03-05,Second Class,CUST-1355,Noah Brown,Home Office,United States,Naperville,Illinois,90538,Central,PROD-5783,Office Supplies,Binders,Binders Model 259,66.82,1,0.14,2.04
ORD-10784,2021-04-11,2021-04-15,First Class,CUST-1222,Aarav Singh,Home Office,United States,Orlando,Florida,45918,South,PROD-5784,Technology,Phones,Phones Model 125,370.47,1,0.06,116.66
ORD-10785,2021-08-07,2021-08-10,Second Class,CUST-1143,Aarav Singh,Home Office,United States,Raleigh,North Carolina,79784,South,PROD-5785,Furniture,Tables,Tables Model 460,280.82,1,0.21,56.19
ORD-10786,2021-07-08,2021-07-15,Second Class,CUST-1378,Rahul Verma,Consumer,United States,Dallas,Texas,65550,Central,PROD-5786,Office Supplies,Paper,Paper Model 981,202.33,3,0.05,27.78
ORD-10787,2021-04-21,2021-04-23,Second Class,CUST-1321,Jordan Lee,Consumer,United States,Boston,Massachusetts,13653,East,PROD-5787,Office Supplies,Storage,Storage Model 492,39.92,1,0.13,0.73
ORD-10788,2021-11-28,2021-12-05,Standard Class,CUST-1056,Sophia Patel,Home Office,United States,Tampa,Florida,41242,South,PROD-5788,Office Supplies,Storage,Storage Model 982,251.84,5,0.19,47.15
ORD-10789,2021-04-15,2021-04-21,Same Day,CUST-1392,Jordan Lee,Home Office,United States,Dallas,Texas,91965,Central,PROD-5789,Furniture,Chairs,Chairs Model 458,727.71,5,0.14,220.31
ORD-10790,2021-08-31,2021-09-03,Second Class,CUST-1066,Alex Smith,Consumer,United States,New York,New York,67923,East,PROD-5790,Office Supplies,Storage,Storage Model 57,77.28,2,0.18,18.85
ORD-10791,2021-09-25,2021-10-02,Second Class,CUST-1151,Aarav Singh,Consumer,United States,Minneapolis,Minnesota,62649,Central,PROD-5791,Technology,Phones,Phones Model 99,2170.47,2,0.06,105.33
ORD-10792,2021-06-21,2021-06-28,Same Day,CUST-1197,Sophia Patel,Home Office,United States,Augusta,Georgia,66112,South,PROD-5792,Technology,Phones,Phones Model 902,561.12,1,0.15,55.27
ORD-10793,2021-04-11,2021-04-16,First Class,CUST-1301,Rahul Verma,Home Office,United States,Arlington,Virginia,24156,East,PROD-5793,Furniture,Furnishings,Furnishings Model 106,1189.37,4,0.03,395.79
ORD-10794,2021-04-28,2021-05-02,First Class,CUST-1182,Aarav Singh,Consumer,United States,Rochester,New York,73097,East,PROD-5794,Technology,Accessories,Accessories Model 743,1779.2,2,0.12,378.38
ORD-10795,2021-06-02,2021-06-08,Standard Class,CUST-1160,Olivia Garcia,Consumer,United States,Atlanta,Georgia,67127,South,PROD-5795,Furniture,Chairs,Chairs Model 526,438.09,1,0.0,63.39
ORD-10796,2021-03-11,2021-03-13,Same Day,CUST-1159,Olivia Garcia,Home Office,United States,Cincinnati,Ohio,54944,Central,PROD-5796,Furniture,Tables,Tables Model 299,927.2,3,0.02,282.71
